Laplacian Mean,Laplacian Standard Deviation,Canny Mean,Canny Standard Deviation,Hue Mean,Blue Mean,Green Mean,Red Mean,Shannons Entropy,Class
67.38050321,112.4287746,2.237694367,23.78244705,45.85673635,40.04616929,38.39960869,16.49445646,3.906326416,0
66.93204613,112.1925241,2.122592936,23.1679908,45.5302492,40.07127656,38.70515052,16.75021282,3.87402738,0
68.42162496,112.9811935,2.239882607,23.79396963,46.72680294,41.56503621,40.08313253,17.38377098,3.928901032,0
69.27325198,113.4213476,2.31472042,24.18461859,47.02692823,42.1583565,40.54536951,17.7585247,3.899438366,0
54.4909999,104.5264858,0.877921944,14.9365106,38.81218035,36.54809323,33.8756805,16.58108674,3.671303487,0
67.65145368,112.5771099,2.335727525,24.29310388,45.83741805,41.27798716,39.96780112,17.63360622,3.808680184,0
66.45232383,111.9294942,2.116028215,23.13243652,45.18176981,41.04343356,39.67386469,17.42110837,3.745418509,0
66.56748361,111.9932253,2.200931933,23.58799571,44.79174304,40.55104006,39.4050647,17.26112656,3.712754639,0
65.22988707,111.2581154,2.232442591,23.75476922,44.56159681,40.86393094,39.69502454,17.52672571,3.696448098,0
65.14199018,111.2091523,2.28583565,24.03462182,44.55899667,40.92009062,39.7877081,17.62123709,3.689344076,0
65.69274877,111.5125969,2.240757903,23.79857705,44.25816943,40.60998009,39.61327876,17.65131294,3.682241669,0
64.67077713,110.9383641,2.176861291,23.45977204,43.84517386,40.2309563,39.16496585,17.3147393,3.646576243,0
63.94497305,110.5274095,2.180800124,23.4808037,43.10955617,39.68331617,38.61702537,17.17774688,3.594078248,0
63.38781451,110.2057878,2.052569251,22.78578764,42.98975217,39.72283493,38.54281914,17.16683829,3.565790745,0
63.53425154,110.2893578,1.971604366,22.33544022,42.96384512,39.81410085,38.64592387,17.34360691,3.558312233,0
54.61055161,104.6083734,0.903743178,15.15380344,38.32863934,36.40809048,34.03460852,16.61538976,3.625171623,0
63.73684138,110.4063389,2.067011636,22.86515756,43.01328219,39.70952013,38.61361686,17.64493015,3.538877033,0
63.37635843,110.1968173,1.869194728,21.75202902,42.92546597,39.75425977,38.64337521,17.56423472,3.524790023,0
62.81631655,109.8711277,2.146663577,23.29787646,42.33496379,39.14514983,38.18952391,17.49538324,3.483073504,0
62.47092129,109.6662159,1.90420657,21.95328387,42.14240037,38.37853465,37.2218927,16.84764528,3.452073691,0
62.4234545,109.638838,1.892827721,21.88808516,42.05500463,37.20352521,36.12661072,16.63790718,3.435700831,0
62.41497443,109.6351895,2.049068067,22.7665034,42.19098273,37.3188652,36.24719562,17.12074452,3.449612223,0
62.9103182,109.9258397,2.221063742,23.69468569,42.34027563,37.2248361,36.21921876,16.93862458,3.466295979,0
63.20296056,110.094672,2.21274843,23.65067851,42.18671438,37.03737686,36.141834,17.03377441,3.465234184,0
63.24154567,110.1196328,2.161105962,23.37544954,42.03568805,37.27271994,36.2146758,16.9318316,3.449632714,0
62.44001991,109.6451668,2.159793018,23.36840846,41.42254831,37.01173412,35.81819586,16.62608897,3.395216475,0
53.84608176,104.0710196,0.958886829,15.60758398,37.69242611,36.4073645,34.34472248,16.92048364,3.556541215,0
51.83427213,102.6195645,0.879672536,14.95134352,36.74149933,36.30820204,34.39319157,16.95423403,3.434272969,0
52.05603096,102.7770037,0.894552569,15.07682595,36.37230804,36.28354958,34.32905983,16.87659527,3.340789772,0
60.24369615,108.3164303,0.859978375,14.78360317,44.15545944,34.78291285,30.30022311,15.91706656,3.880662936,0
51.26499846,102.1953468,0.894114921,15.07315041,35.49041637,35.57487214,33.98331789,16.84094498,3.227331233,0
51.90326949,102.6665316,0.834157141,14.56070922,36.33339855,36.24337349,34.49605259,16.9406412,3.247655151,0
52.84908866,103.3574385,0.906806714,15.17937461,36.34328425,36.14396904,34.68121031,17.15651838,3.222999837,0
52.82536814,103.3413044,0.905931418,15.17207302,36.55356983,34.99357773,33.31941098,16.11649847,3.200907067,0
52.78402499,103.3103552,0.933503244,15.40038632,36.53292829,34.58650499,32.95019051,16.26891326,3.199560049,0
51.94537809,102.6983501,0.997837504,15.92020364,36.33876703,34.34715443,32.58555933,16.22969828,3.200210362,0
52.53726702,103.1331561,0.995649264,15.90280619,36.41447843,34.17832183,32.50554183,16.30489651,3.231733043,0
53.29258744,103.6753358,1.083616517,16.58758533,37.13750729,33.73701816,31.98079326,16.05733532,3.299396083,0
55.19182199,105.0068345,1.046854083,16.30496512,38.33912402,34.06288058,32.1178938,16.27681667,3.372479348,0
56.97011293,106.2110802,1.147950777,17.07072515,39.7492088,35.02756496,32.85135585,16.60183812,3.467781035,0
60.78005698,108.6467104,0.947945629,15.51861896,43.93366629,36.524014,32.13504445,16.7001579,3.925291307,0
57.98386881,106.8747062,1.309005252,18.22314036,40.37328974,35.0970669,33.01177702,17.0359987,3.517356978,0
57.96304878,106.8645305,1.441174956,19.11603067,40.76399444,35.30812481,32.92376515,16.76326503,3.553556134,0
59.25070367,107.690971,1.571594069,19.95711852,41.21539835,35.21489891,32.84441355,16.65256239,3.598447239,0
59.55710706,107.8829145,1.465683246,19.27695516,41.50580956,35.38993924,32.95842172,16.59355885,3.638982205,0
59.92322624,108.1143262,1.477937391,19.35690408,41.82077369,35.34673394,32.81678509,16.46739951,3.670657972,0
60.23121203,108.306909,1.616671815,20.23950803,42.01569526,35.40859678,32.89550166,16.64120585,3.701552024,0
60.43083617,108.4262391,1.510323345,19.56658826,42.19999485,35.44885868,32.8609618,16.76364604,3.712453196,0
60.26197954,108.3216898,1.607481207,20.18226231,42.21459685,35.22280747,32.80827927,16.93059074,3.729649457,0
60.06925308,108.2027176,1.581222325,20.01777782,42.43236708,35.29884495,32.75872035,16.84387636,3.747455043,0
60.24305942,108.3114284,1.685382556,20.66233378,42.6179041,35.10736965,32.47464559,16.53881852,3.768547639,0
64.44805204,110.807753,0.841597158,14.62528596,44.64438781,37.29047815,32.67022964,16.78621495,3.988369051,0
60.79593931,108.6505477,1.652558954,20.46146579,42.67730752,33.75162874,31.39495074,16.31362887,3.780896722,0
60.91173068,108.7243316,1.702450829,20.76599679,42.84427797,34.09612982,31.65646174,16.36971647,3.807149312,0
61.22737446,108.9164828,1.794356915,21.31528317,42.77330862,33.74915216,31.6508753,16.54221673,3.830360935,0
60.88215769,108.7059477,1.737900319,20.97961591,42.86830742,33.97274053,31.85136615,16.67422339,3.842567727,0
61.44111317,109.0493724,1.81755226,21.45162768,42.71194178,32.23990664,30.40968146,15.86171009,3.827674016,0
61.491338,109.0799019,1.743152096,21.01107339,42.80990114,32.02729894,30.16857344,16.28573439,3.833838066,0
61.26249785,108.9383749,1.802234579,21.36168926,42.81757286,31.742572,30.05326949,16.35055779,3.850649258,0
61.70128892,109.2049265,1.858691175,21.69127743,42.72109635,31.39612639,29.81288916,16.62746198,3.860653762,0
61.07964336,108.8276251,1.668314283,20.5581339,42.40420829,31.04557203,29.4728212,16.39327223,3.844473192,0
61.6734545,109.1888898,1.671815467,20.5795524,42.4533553,31.10884221,29.54237119,16.51916898,3.851984493,0
61.197278,108.9016656,0.897178457,15.09886014,44.10043765,36.9598548,32.38996499,16.28676758,3.951506107,0
60.97488072,108.763626,1.720832046,20.87704263,41.67578176,30.48766004,29.26233653,16.68879449,3.809176419,0
60.77788934,108.6424062,1.637241273,20.36703134,41.42040813,30.28051007,28.99721965,16.65951155,3.797351307,0
60.09570933,108.2215874,1.642055401,20.39675909,40.59007655,29.961142,28.98868809,16.92842824,3.763333562,0
59.02827893,107.5479503,1.733961487,20.95599095,39.97179659,29.82171936,28.86864724,16.85946006,3.729075463,0
58.29237291,107.0746654,1.792606323,21.30495658,38.74624824,29.33461195,28.80474548,16.82189785,3.672081429,0
57.61120207,106.6281169,1.879260632,21.81008576,38.06420211,29.36505681,28.90319569,16.99922768,3.627384681,0
56.90649264,106.1624362,1.950159613,22.21458032,37.42150311,29.210519,28.91679539,17.07557752,3.591551559,0
55.49634607,105.2135612,2.112964679,23.11582517,36.52866509,28.96459685,28.80667113,17.35011156,3.530195635,0
54.82224282,104.7498648,2.102898775,23.06115791,36.03722068,28.89905777,28.68989634,17.32091271,3.490861279,0
54.15494285,104.2805674,2.498532592,25.11738732,35.46826108,28.782422,28.65274774,17.36741668,3.460112004,0
61.07095905,108.8231144,0.895865513,15.08784713,43.98108502,37.09011945,32.54568187,16.25757903,3.955078683,0
56.11978169,105.6389681,2.608819895,25.66014676,36.53520063,29.75660763,29.76139601,18.94131912,3.581350095,0
54.89539354,104.7976855,2.649083514,25.85534089,35.94598908,29.69158171,29.63643119,19.01015687,3.528407493,0
54.45972608,104.495715,2.748429616,26.33050867,35.22407236,29.54667559,29.58456733,19.38420005,3.480336174,0
53.53228298,103.8410214,2.853902791,26.82536953,35.02299111,29.82547798,29.78752446,19.54850513,3.457593961,0
53.6248052,103.9111495,2.884975801,26.96934823,35.34512237,30.5988398,30.49378368,20.14789929,3.462592994,0
57.24514468,106.3800519,3.116491607,28.01772368,35.41918958,31.36112312,31.38837573,21.18086019,3.497026577,0
70.90310473,114.2373225,9.62956956,48.60876081,29.38221776,40.67496482,40.81924965,39.56606941,4.583326814,1
74.53047747,115.9621383,6.106502935,38.98549564,49.14087976,68.10257783,66.74348848,58.36291319,4.927993965,1
74.9889215,116.16852,6.895144681,41.36083744,47.86662548,66.17950606,65.51667182,57.98151409,4.963004317,1
71.41820787,114.4900251,7.477654207,43.02193057,46.54251536,64.69660008,64.257174,57.68436653,4.914786294,1
74.01589606,115.7220251,8.083359077,44.67567426,46.90102804,64.78492946,64.38872584,58.35972437,4.972684256,1
71.96081763,114.7536302,11.31626506,52.51275784,30.52249511,50.84576425,51.02325198,48.84804174,4.754236995,1
72.36810833,114.947998,8.542014211,45.88297742,46.46946933,62.32776062,61.91903168,55.61966498,4.900904848,1
73.59346446,115.5252336,9.153846154,47.43878023,46.63427728,62.10996979,61.70568256,55.27138468,4.950544281,1
74.25257268,115.8318886,9.500025744,48.29343719,46.77358665,61.54142896,61.30476264,54.49221673,5.005006073,1
75.01750764,116.1822212,9.850581814,49.14126983,46.99992963,61.12409982,60.8279803,54.06152645,5.030705245,1
81.36162942,118.8387477,10.51405622,50.70048283,48.90021797,61.92552604,61.68789345,54.6175145,5.196001939,1
85.58042254,120.383361,10.97577489,51.75282566,50.65266536,64.08289054,64.00891086,56.80393883,5.375739841,1
90.70096283,122.0408135,11.47863248,52.87052372,53.48781965,67.02899804,67.10188103,59.48343974,5.619283073,1
103.8368585,125.267228,12.25895891,54.55045783,62.80770775,77.29727285,77.89880376,68.15425634,6.326099158,1
99.86797961,124.4610877,12.48391,55.02316822,63.32824803,78.84071671,79.23442316,69.61077129,6.360064588,1
99.22849861,124.3126756,13.07298424,56.23795929,61.42973775,76.77692308,77.1414324,68.04475337,6.295474145,1
71.87533381,114.7114501,11.96923592,53.93415013,31.07204545,50.78840319,50.91511173,48.41551677,4.76461623,1
96.97310953,123.7773024,13.96972505,58.0269478,59.57171077,74.50882161,74.73065596,66.26495383,6.191196932,1
93.62591563,122.9064006,14.53779219,59.12520281,57.55167164,72.30027975,72.37221192,64.48934885,6.078019125,1
88.65611677,121.4210645,15.05290392,60.09908971,53.00976384,66.36999622,66.38941578,59.54198503,5.773047191,1
87.46623245,121.0405599,15.89756462,61.653438,53.13545979,68.06864552,68.0486596,61.38403014,5.826333461,1
90.79502969,122.0915278,16.01879312,61.87237278,52.9783819,67.99221158,68.00061442,61.60727182,5.885764237,1
88.12283493,121.2536785,15.72250541,61.33548485,52.19805032,68.83826074,68.84094841,62.47801291,5.854751567,1
88.87190128,121.4904239,16.04548965,61.92044996,49.97339786,66.76866097,66.91428449,61.09519274,5.74943614,1
87.40333299,121.0133623,16.11376274,62.04317972,48.58233103,66.04167954,66.33325953,60.75161672,5.671721952,1
86.6989342,120.7789571,15.61002986,61.13006284,47.75441939,65.00249202,65.28120688,60.09203995,5.625167653,1
85.26217005,120.286121,15.53169087,60.98645546,46.78628188,63.27679264,63.6226942,58.639608,5.548938694,1
72.25160986,114.8942919,11.62699516,53.19489402,31.8769145,51.23040538,51.1377716,48.37172107,4.77733669,1
70.78591117,114.1740255,15.10410874,60.19479735,36.49764871,49.36127072,49.66523015,46.46290289,4.692385658,1
79.90373116,118.2633067,15.81309855,61.50029304,42.28265884,58.04936498,58.47268733,54.08349809,5.239554492,1
74.94238321,116.1442218,15.37151169,60.69145005,37.53426355,52.4912007,53.06146295,49.78257131,4.910723059,1
72.43804792,114.974651,15.77195963,61.42552398,35.61619984,49.58976418,50.06445268,47.29601483,4.750557462,1
64.74610064,110.9657547,15.59996396,61.11163501,30.88391,41.41684687,41.70476607,39.67414272,4.233643274,1
63.27487557,110.1264425,15.73475955,61.35781146,32.44705489,44.3538084,44.73419833,42.03370233,4.384906882,1
67.33240655,112.3870386,16.25774894,62.30097576,33.28310507,43.93063536,44.01249957,41.50553324,4.367599144,1
69.36659115,113.4529586,17.22101225,63.99058416,34.45756016,45.67080459,45.96568668,43.00538221,4.514256944,1
70.00146398,113.7776096,17.43327155,64.35499427,35.27793053,45.45401263,45.7531442,42.59425051,4.550034115,1
70.3059932,113.934682,17.64553084,64.71665632,35.39596677,45.22592249,45.64781519,42.02672742,4.581012315,1
72.39657433,114.9654601,11.80292967,53.57646794,32.10602581,51.92261353,51.71364604,48.83504788,4.804373557,1
70.98639172,114.2707157,17.89280198,65.13456948,35.46890983,45.22928638,45.82181547,41.86888065,4.603827936,1
71.54060172,114.5432152,17.75319226,64.89906155,36.14658635,46.58675214,47.15139189,43.06746816,4.657052502,1
79.70829815,118.1889111,19.20705901,67.29702022,41.62865822,54.59176707,55.41357224,49.94728315,5.155680216,1
76.09883637,116.6636273,18.37071362,65.93215342,39.05130265,53.68140425,54.40514365,49.2837418,4.96719553,1
72.39632204,114.9622138,18.41754196,66.00960043,35.40714139,49.94520818,50.93452099,46.59587409,4.733394997,1
68.1803968,112.8461307,18.21097209,65.66702658,33.96162427,49.26689321,50.36731542,46.41485601,4.644947663,1
71.67077026,114.6137107,10.34206055,50.30176164,29.60590739,43.23693063,43.50997838,41.99031854,4.636667642,1
76.14460406,116.68551,18.6429307,66.38063319,38.03971613,52.29589641,53.14196101,48.4619538,4.918557949,1
71.0150139,114.2864772,17.9886469,65.29558592,35.9464336,48.82043044,49.27605808,44.95174544,4.668478149,1
69.99419044,113.7788618,18.3877819,65.96039615,34.72636357,47.10700752,47.69123331,43.52029485,4.588149967,1
69.21635945,113.3818047,18.14401195,65.5554565,34.46227474,47.4034497,47.94350565,43.80854701,4.571206017,1
72.47235266,115.000158,12.17624344,54.37537284,32.19241925,51.81153331,51.73942436,48.74256685,4.829527052,1
68.68169087,113.1060153,17.76194522,64.91386086,34.36757629,46.54320187,47.00143137,42.6520784,4.534311964,1
68.3039989,112.9097849,17.2551488,64.0493777,34.80656129,47.05951498,47.23935743,42.59510692,4.503468866,1
68.00841142,112.752796,16.31683143,62.40635405,35.07472626,48.55245083,48.54115264,43.6454948,4.494276761,1
67.69504685,112.5889925,15.46779425,60.86899766,34.33711427,46.74224762,46.84033055,41.89357945,4.43436147,1
66.03665603,111.6890835,14.63451241,59.30962579,32.82442419,44.34766244,44.66797275,39.72886074,4.328707744,1
65.47344935,111.3759844,14.22662445,58.52685188,32.83607421,44.31093605,44.50420485,39.54316411,4.294387798,1
64.76998936,110.9861477,13.62310782,57.34373049,33.8078073,46.22737102,45.82521882,40.80159784,4.286569826,1
64.59367727,110.8829509,13.24585522,56.58834155,33.95784506,47.09795764,46.46084166,41.24952288,4.283886203,1
64.49516184,110.8293882,13.02965709,56.14971589,33.94518244,48.05934164,47.24212062,41.93769093,4.281628316,1
64.10292967,110.6013182,12.937751,55.96196123,33.62552775,49.63686713,48.74221845,43.58719837,4.268204367,1
73.64439982,115.5481243,12.07339615,54.15670894,32.40681358,52.61679367,52.44017609,49.5741925,4.858880207,1
63.0676827,110.0027052,13.17364329,56.44230826,33.9307023,51.88116397,50.57261181,45.43771153,4.257120354,1
62.58784883,109.7233869,13.28524354,56.66779867,32.90089246,53.04302681,51.79932036,46.67400542,4.248532037,1
62.75302235,109.816351,12.83446607,55.75002537,33.30907905,53.65989599,52.17417877,46.57414959,4.233187224,1
